authorId,author,fullName,firstName,middleName,lastName,doi
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acsami.1c11620
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1021/acsami.1c11620
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acsami.1c11620
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acs.analchem.1c02399
117682383,Jorns A,Alec Jorns,Alec,,Jorns,doi:10.1021/acs.analchem.1c02399
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acs.analchem.1c02399
1657653534,Wing R,Ryan Wing,Ryan,,Wing,doi:10.1021/acs.analchem.1c02399
89826291,Mantri Y,Yash Mantri,Yash,,Mantri,doi:10.1021/acs.analchem.1c02399
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1021/acs.analchem.1c02399
49639917,Zhou J,Jingcheng Zhou,Jingcheng,,Zhou,doi:10.1021/acs.analchem.1c02399
2109569980,Wu Z,Zhuohong Wu,Zhuohong,,Wu,doi:10.1021/acs.analchem.1c02399
152820620,Moore CA,Colman A Moore,Colman,A,Moore,doi:10.1021/acs.analchem.1c02399
31804479,Penny W,W Penny,W,,Penny,doi:10.1021/acs.analchem.1c02399
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acs.analchem.1c02399
152820620,Moore CA,Colman A Moore,Colman,A,Moore,doi:10.1021/acssensors.1c00518
1845925796,Borum R,R Borum,R,,Borum,doi:10.1021/acssensors.1c00518
89826291,Mantri Y,Yash Mantri,Yash,,Mantri,doi:10.1021/acssensors.1c00518
2153556357,Xu M,Ming Xu,Ming,,Xu,doi:10.1021/acssensors.1c00518
6225952,Fajtová P,Pavla Fajtová,Pavla,,Fajtová,doi:10.1021/acssensors.1c00518
1382456426,O’Donoghue A,A O’Donoghue,A,,O’Donoghue,doi:10.1021/acssensors.1c00518
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acssensors.1c00518
150325655,Wang T,Tianhao Wang,Tianhao,,Wang,doi:10.1080/01621459.2021.2023552
8924315,Ratcliffe S,S Ratcliffe,S,,Ratcliffe,doi:10.1080/01621459.2021.2023552
2698445,Guo W,Wensheng Guo,Wensheng,,Guo,doi:10.1080/01621459.2021.2023552
39049542,Chu F,F Chu,F,,Chu,doi:10.1080/03610926.2021.2004423
20431833,Wang Y,Yuedong Wang,Yuedong,,Wang,doi:10.1080/03610926.2021.2004423
3081892,Wang Z,Zhanfeng Wang,Zhanfeng,,Wang,doi:10.1080/10618600.2022.2037434
2039158378,Dong H,Hao Dong,Hao,,Dong,doi:10.1080/10618600.2022.2037434
2068052186,Ma P,P Ma,P,,Ma,doi:10.1080/10618600.2022.2037434
20431833,Wang Y,Yuedong Wang,Yuedong,,Wang,doi:10.1080/10618600.2022.2037434
2145747879,Wang X,Xiaoling Wang,Xiaoling,,Wang,doi:10.3389/fneph.2022.926635
38087471,Han M,Maggie Han,Maggie,,Han,doi:10.3389/fneph.2022.926635
2051864759,Fuentes LR,Lemuel Rivera Fuentes,Lemuel,Rivera,Fuentes,doi:10.3389/fneph.2022.926635
66285982,Thwin O,Ohnmar Thwin,Ohnmar,,Thwin,doi:10.3389/fneph.2022.926635
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.3389/fneph.2022.926635
2155858414,Wang K,Kevin Wang,Kevin,,Wang,doi:10.3389/fneph.2022.926635
20431833,Wang Y,Yuedong Wang,Yuedong,,Wang,doi:10.3389/fneph.2022.926635
2951771,Kotanko P,P Kotanko,P,,Kotanko,doi:10.3389/fneph.2022.926635
2007789857,Yang W,Wei Yang,Wei,,Yang,doi:10.1177/09622802221122391
119928157,Jiang J,Jiakun Jiang,Jiakun,,Jiang,doi:10.1177/09622802221122391
52163398,Schnellinger E,E Schnellinger,E,,Schnellinger,doi:10.1177/09622802221122391
2185000,Kimmel S,S Kimmel,S,,Kimmel,doi:10.1177/09622802221122391
2116352655,Guo W,Wensheng Guo,Wensheng,,Guo,doi:10.1177/09622802221122391
119928157,Jiang J,Jiakun Jiang,Jiakun,,Jiang,doi:10.1111/biom.13593
2007789857,Yang W,Wei Yang,Wei,,Yang,doi:10.1111/biom.13593
52163398,Schnellinger E,E Schnellinger,E,,Schnellinger,doi:10.1111/biom.13593
2185000,Kimmel S,S Kimmel,S,,Kimmel,doi:10.1111/biom.13593
2116352655,Guo W,Wensheng Guo,Wensheng,,Guo,doi:10.1111/biom.13593
4625331,Thadhani R,R Thadhani,R,,Thadhani,doi:10.1186/s12882-021-02518-4
35557264,Willetts JL,Joanna L Willetts,Joanna,L,Willetts,doi:10.1186/s12882-021-02518-4
2117936465,Wang C,Catherine Wang,Catherine,,Wang,doi:10.1186/s12882-021-02518-4
47451779,Larkin J,J Larkin,J,,Larkin,doi:10.1186/s12882-021-02518-4
49724027,Zhang H,Hanjie Zhang,Hanjie,,Zhang,doi:10.1186/s12882-021-02518-4
2051864759,Fuentes LR,Lemuel Rivera Fuentes,Lemuel,Rivera,Fuentes,doi:10.1186/s12882-021-02518-4
3478721,Usvyat L,L Usvyat,L,,Usvyat,doi:10.1186/s12882-021-02518-4
2051864739,Belmonte K,Kathleen Belmonte,Kathleen,,Belmonte,doi:10.1186/s12882-021-02518-4
20431833,Wang Y,Yuedong Wang,Yuedong,,Wang,doi:10.1186/s12882-021-02518-4
2784706,Kossmann R,R Kossmann,R,,Kossmann,doi:10.1186/s12882-021-02518-4
39957584,Hymes J,J Hymes,J,,Hymes,doi:10.1186/s12882-021-02518-4
2951771,Kotanko P,P Kotanko,P,,Kotanko,doi:10.1186/s12882-021-02518-4
3483517,Maddux F,F Maddux,F,,Maddux,doi:10.1186/s12882-021-02518-4
3482098,Chaudhuri S,S Chaudhuri,S,,Chaudhuri,doi:10.1111/hdi.12977
150278660,Lasky R,R Lasky,R,,Lasky,doi:10.1111/hdi.12977
50423661,Jiao Y,Y Jiao,Y,,Jiao,doi:10.1111/hdi.12977
47451779,Larkin J,J Larkin,J,,Larkin,doi:10.1111/hdi.12977
152619420,Monaghan C,C Monaghan,C,,Monaghan,doi:10.1111/hdi.12977
1399476515,Winter A,A Winter,A,,Winter,doi:10.1111/hdi.12977
49642267,Neri L,Luca Neri,Luca,,Neri,doi:10.1111/hdi.12977
2951771,Kotanko P,P Kotanko,P,,Kotanko,doi:10.1111/hdi.12977
39957584,Hymes J,J Hymes,J,,Hymes,doi:10.1111/hdi.12977
2144574652,Lee S,Sangho Lee,Sangho,,Lee,doi:10.1111/hdi.12977
20431833,Wang Y,Yuedong Wang,Yuedong,,Wang,doi:10.1111/hdi.12977
5203440,Kooman J,J Kooman,J,,Kooman,doi:10.1111/hdi.12977
3483517,Maddux F,F Maddux,F,,Maddux,doi:10.1111/hdi.12977
3478721,Usvyat L,L Usvyat,L,,Usvyat,doi:10.1111/hdi.12977
2145747879,Wang X,Xiaoling Wang,Xiaoling,,Wang,doi:10.1681/ASN.2021060812
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.1681/ASN.2021060812
89487562,Haq Z,Zahin Haq,Zahin,,Haq,doi:10.1681/ASN.2021060812
66285982,Thwin O,Ohnmar Thwin,Ohnmar,,Thwin,doi:10.1681/ASN.2021060812
2051864759,Fuentes LR,Lemuel Rivera Fuentes,Lemuel,Rivera,Fuentes,doi:10.1681/ASN.2021060812
3476604,Maddux D,Dugan Maddux,Dugan,,Maddux,doi:10.1681/ASN.2021060812
2951771,Kotanko P,P Kotanko,P,,Kotanko,doi:10.1681/ASN.2021060812
2145747879,Wang X,Xiaoling Wang,Xiaoling,,Wang,doi:10.1681/ASN.2021020161
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.1681/ASN.2021020161
1926547114,Patel A,Amrish Patel,Amrish,,Patel,doi:10.1681/ASN.2021020161
2109850151,Sharma S,Shuchita Sharma,Shuchita,,Sharma,doi:10.1681/ASN.2021020161
6081008,Uribarri J,J Uribarri,J,,Uribarri,doi:10.1681/ASN.2021020161
2951771,Kotanko P,P Kotanko,P,,Kotanko,doi:10.1681/ASN.2021020161
20658363,Preciado P,Priscila Preciado,Priscila,,Preciado,doi:10.1093/ckj/sfab019
52196805,Silva LMT,Leticia M Tapia Silva,Leticia,MTapia,Silva,doi:10.1093/ckj/sfab019
39852078,Ye X,Xiaoling Ye,Xiaoling,,Ye,doi:10.1093/ckj/sfab019
49724027,Zhang H,Hanjie Zhang,Hanjie,,Zhang,doi:10.1093/ckj/sfab019
20431833,Wang Y,Yuedong Wang,Yuedong,,Wang,doi:10.1093/ckj/sfab019
2089726654,Waguespack P,Peter Waguespack,Peter,,Waguespack,doi:10.1093/ckj/sfab019
5203440,Kooman J,J Kooman,J,,Kooman,doi:10.1093/ckj/sfab019
2951771,Kotanko P,P Kotanko,P,,Kotanko,doi:10.1093/ckj/sfab019
66285982,Thwin O,Ohnmar Thwin,Ohnmar,,Thwin,doi:10.1016/j.xkme.2021.02.010
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.1016/j.xkme.2021.02.010
52196805,Silva LMT,Leticia M Tapia Silva,Leticia,MTapia,Silva,doi:10.1016/j.xkme.2021.02.010
39852078,Ye X,Xiaoling Ye,Xiaoling,,Ye,doi:10.1016/j.xkme.2021.02.010
49724027,Zhang H,Hanjie Zhang,Hanjie,,Zhang,doi:10.1016/j.xkme.2021.02.010
20431833,Wang Y,Yuedong Wang,Yuedong,,Wang,doi:10.1016/j.xkme.2021.02.010
2951771,Kotanko P,P Kotanko,P,,Kotanko,doi:10.1016/j.xkme.2021.02.010
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.1016/j.cmi.2021.04.007
38071659,Cherif A,A Cherif,A,,Cherif,doi:10.1016/j.cmi.2021.04.007
2145747879,Wang X,Xiaoling Wang,Xiaoling,,Wang,doi:10.1016/j.cmi.2021.04.007
2114029183,Dong Z,Zijun Dong,Zijun,,Dong,doi:10.1016/j.cmi.2021.04.007
2951771,Kotanko P,P Kotanko,P,,Kotanko,doi:10.1016/j.cmi.2021.04.007
38071659,Cherif A,A Cherif,A,,Cherif,doi:10.1681/ASN.2020121691
35557264,Willetts JL,Joanna L Willetts,Joanna,L,Willetts,doi:10.1681/ASN.2020121691
3478721,Usvyat L,L Usvyat,L,,Usvyat,doi:10.1681/ASN.2020121691
20431833,Wang Y,Yuedong Wang,Yuedong,,Wang,doi:10.1681/ASN.2020121691
2951771,Kotanko P,P Kotanko,P,,Kotanko,doi:10.1681/ASN.2020121691
2074639938,Thadhani R,R Thadhani,R,,Thadhani,doi:10.1101/2021.02.20.21251855
35557264,Willetts JL,Joanna L Willetts,Joanna,L,Willetts,doi:10.1101/2021.02.20.21251855
2117936465,Wang C,Catherine Wang,Catherine,,Wang,doi:10.1101/2021.02.20.21251855
47451779,Larkin J,J Larkin,J,,Larkin,doi:10.1101/2021.02.20.21251855
49724027,Zhang H,Hanjie Zhang,Hanjie,,Zhang,doi:10.1101/2021.02.20.21251855
2051864759,Fuentes LR,Lemuel Rivera Fuentes,Lemuel,Rivera,Fuentes,doi:10.1101/2021.02.20.21251855
3478721,Usvyat L,L Usvyat,L,,Usvyat,doi:10.1101/2021.02.20.21251855
2051864739,Belmonte K,Kathleen Belmonte,Kathleen,,Belmonte,doi:10.1101/2021.02.20.21251855
20431833,Wang Y,Yuedong Wang,Yuedong,,Wang,doi:10.1101/2021.02.20.21251855
2784706,Kossmann R,R Kossmann,R,,Kossmann,doi:10.1101/2021.02.20.21251855
39957584,Hymes J,J Hymes,J,,Hymes,doi:10.1101/2021.02.20.21251855
2951771,Kotanko P,P Kotanko,P,,Kotanko,doi:10.1101/2021.02.20.21251855
3483517,Maddux F,F Maddux,F,,Maddux,doi:10.1101/2021.02.20.21251855
2120046462,Loy C,C Loy,C,,Loy,doi:10.1016/j.xcrm.2023.101034
1422885617,Sotomayor-González A,A Sotomayor-González,A,,Sotomayor-González,doi:10.1016/j.xcrm.2023.101034
1633557562,Servellita V,V Servellita,V,,Servellita,doi:10.1016/j.xcrm.2023.101034
46982006,Nguyen J,Jenny Nguyen,Jenny,,Nguyen,doi:10.1016/j.xcrm.2023.101034
9695963,Lenz J,J Lenz,J,,Lenz,doi:10.1016/j.xcrm.2023.101034
1974015,Bhattacharya S,S Bhattacharya,S,,Bhattacharya,doi:10.1016/j.xcrm.2023.101034
119455698,Williams ME,Meagan E Williams,Meagan,E,Williams,doi:10.1016/j.xcrm.2023.101034
13876995,Cheng AP,A P Cheng,A,P,Cheng,doi:10.1016/j.xcrm.2023.101034
2215366629,Bliss A,Andrew Bliss,Andrew,,Bliss,doi:10.1016/j.xcrm.2023.101034
2150267584,Saldhi P,P Saldhi,P,,Saldhi,doi:10.1016/j.xcrm.2023.101034
2129600418,Brazer N,N Brazer,N,,Brazer,doi:10.1016/j.xcrm.2023.101034
8609561,Streithorst JA,Jessica A Streithorst,Jessica,A,Streithorst,doi:10.1016/j.xcrm.2023.101034
51186679,Suslovic W,William Suslovic,William,,Suslovic,doi:10.1016/j.xcrm.2023.101034
10323803,Hsieh C,C Hsieh,C,,Hsieh,doi:10.1016/j.xcrm.2023.101034
23475545,Bahar B,B Bahar,B,,Bahar,doi:10.1016/j.xcrm.2023.101034
2055792981,Wood N,N Wood,N,,Wood,doi:10.1016/j.xcrm.2023.101034
2171924957,Foresythe A,Abiodun Foresythe,Abiodun,,Foresythe,doi:10.1016/j.xcrm.2023.101034
1752860548,Gliwa A,A Gliwa,A,,Gliwa,doi:10.1016/j.xcrm.2023.101034
2215371495,Bhakta K,Kushmita Bhakta,Kushmita,,Bhakta,doi:10.1016/j.xcrm.2023.101034
2116932300,Perez MA,M A Perez,M,A,Perez,doi:10.1016/j.xcrm.2023.101034
1390032523,Hussaini L,L Hussaini,L,,Hussaini,doi:10.1016/j.xcrm.2023.101034
1682742,Anderson E,E Anderson,E,,Anderson,doi:10.1016/j.xcrm.2023.101034
6305755,Chahroudi A,A Chahroudi,A,,Chahroudi,doi:10.1016/j.xcrm.2023.101034
3895793,Delaney M,M Delaney,M,,Delaney,doi:10.1016/j.xcrm.2023.101034
1716151,Butte A,A Butte,A,,Butte,doi:10.1016/j.xcrm.2023.101034
6014055,DeBiasi R,R DeBiasi,R,,DeBiasi,doi:10.1016/j.xcrm.2023.101034
3694364,Rostad C,C Rostad,C,,Rostad,doi:10.1016/j.xcrm.2023.101034
46655508,Vlaminck ID,I De Vlaminck,I,De,Vlaminck,doi:10.1016/j.xcrm.2023.101034
2142194904,Chiu C,C Chiu,C,,Chiu,doi:10.1016/j.xcrm.2023.101034
2129600418,Brazer N,N Brazer,N,,Brazer,doi:10.1093/infdis/jiac384
48863145,Morris M,M Morris,M,,Morris,doi:10.1093/infdis/jiac384
1633557562,Servellita V,V Servellita,V,,Servellita,doi:10.1093/infdis/jiac384
2058134158,Anglin K,K Anglin,K,,Anglin,doi:10.1093/infdis/jiac384
2150267584,Saldhi P,P Saldhi,P,,Saldhi,doi:10.1093/infdis/jiac384
1411463724,Garcia-Knight M,M Garcia-Knight,M,,Garcia-Knight,doi:10.1093/infdis/jiac384
2185712036,Bethancourt S,Sutana Bethancourt,Sutana,,Bethancourt,doi:10.1093/infdis/jiac384
1422885617,Sotomayor-González A,A Sotomayor-González,A,,Sotomayor-González,doi:10.1093/infdis/jiac384
47780835,Wang B,Baolin Wang,Baolin,,Wang,doi:10.1093/infdis/jiac384
2171924957,Foresythe A,Abiodun Foresythe,Abiodun,,Foresythe,doi:10.1093/infdis/jiac384
46982006,Nguyen J,Jenny Nguyen,Jenny,,Nguyen,doi:10.1093/infdis/jiac384
1752860548,Gliwa A,A Gliwa,A,,Gliwa,doi:10.1093/infdis/jiac384
2058135152,Pineda-Ramirez J,J Pineda-Ramirez,J,,Pineda-Ramirez,doi:10.1093/infdis/jiac384
2174855515,Sanchez RD,Ruth Diaz Sanchez,Ruth,Diaz,Sanchez,doi:10.1093/infdis/jiac384
2145914282,Zhang Y,Yueyuan Zhang,Yueyuan,,Zhang,doi:10.1093/infdis/jiac384
47151468,Ott M,M Ott,M,,Ott,doi:10.1093/infdis/jiac384
6163092,Wadford D,D Wadford,D,,Wadford,doi:10.1093/infdis/jiac384
3324133,Andino R,R Andino,R,,Andino,doi:10.1093/infdis/jiac384
117997518,Kelly J,J Kelly,J,,Kelly,doi:10.1093/infdis/jiac384
1454270542,Hanson C,C Hanson,C,,Hanson,doi:10.1093/infdis/jiac384
2142194904,Chiu C,C Chiu,C,,Chiu,doi:10.1093/infdis/jiac384
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1097/INF.0000000000003388
5973853,Sharron M,M Sharron,M,,Sharron,doi:10.1097/INF.0000000000003388
3461300,Bost J,J Bost,J,,Bost,doi:10.1097/INF.0000000000003388
46260289,Ansusinha E,E Ansusinha,E,,Ansusinha,doi:10.1097/INF.0000000000003388
2057634768,Wessel DL,David L Wessel,David,L,Wessel,doi:10.1097/INF.0000000000003388
6014055,DeBiasi R,R DeBiasi,R,,DeBiasi,doi:10.1097/INF.0000000000003388
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1097/INF.0000000000003388
5973853,Sharron M,M Sharron,M,,Sharron,doi:10.1097/INF.0000000000003388
3461300,Bost J,J Bost,J,,Bost,doi:10.1097/INF.0000000000003388
46260289,Ansusinha E,E Ansusinha,E,,Ansusinha,doi:10.1097/INF.0000000000003388
2057634768,Wessel DL,David L Wessel,David,L,Wessel,doi:10.1097/INF.0000000000003388
6014055,DeBiasi R,R DeBiasi,R,,DeBiasi,doi:10.1097/INF.0000000000003388
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1017/S1047951121003024
144072981,Krishnan A,A Krishnan,A,,Krishnan,doi:10.1017/S1047951121003024
6014055,DeBiasi R,R DeBiasi,R,,DeBiasi,doi:10.1017/S1047951121003024
2630519,Olivieri L,L Olivieri,L,,Olivieri,doi:10.1017/S1047951121003024
6594294,Spurney C,C Spurney,C,,Spurney,doi:10.1017/S1047951121003024
143800657,Donofrio M,M Donofrio,M,,Donofrio,doi:10.1017/S1047951121003024
8381503,Cross R,Russell Cross,Russell,,Cross,doi:10.1017/S1047951121003024
5973853,Sharron M,M Sharron,M,,Sharron,doi:10.1017/S1047951121003024
145093647,Frank LH,Lowell H Frank,Lowell,H,Frank,doi:10.1017/S1047951121003024
5365801,Berul C,C Berul,C,,Berul,doi:10.1017/S1047951121003024
1453730881,Christopher AB,Adam B Christopher,Adam,B,Christopher,doi:10.1017/S1047951121003024
6407062,Dham N,N Dham,N,,Dham,doi:10.1017/S1047951121003024
11014600,Srinivasalu H,H Srinivasalu,H,,Srinivasalu,doi:10.1017/S1047951121003024
4240031,Ronis T,T Ronis,T,,Ronis,doi:10.1017/S1047951121003024
2118119644,Smith KL,Karen L Smith,Karen,L,Smith,doi:10.1017/S1047951121003024
51187874,Kline JN,Jaclyn N Kline,Jaclyn,N,Kline,doi:10.1017/S1047951121003024
144706225,Parikh K,K Parikh,K,,Parikh,doi:10.1017/S1047951121003024
2057634768,Wessel DL,David L Wessel,David,L,Wessel,doi:10.1017/S1047951121003024
145297344,Bost JE,James E Bost,James,E,Bost,doi:10.1017/S1047951121003024
2098732110,Litt S,S Litt,S,,Litt,doi:10.1017/S1047951121003024
24310580,Austin A,A Austin,A,,Austin,doi:10.1017/S1047951121003024
2155700824,Zhang J,Jing Zhang,Jing,,Zhang,doi:10.1017/S1047951121003024
4462707,Sable C,C Sable,C,,Sable,doi:10.1017/S1047951121003024
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1017/S1047951121003024
144072981,Krishnan A,A Krishnan,A,,Krishnan,doi:10.1017/S1047951121003024
6014055,DeBiasi R,R DeBiasi,R,,DeBiasi,doi:10.1017/S1047951121003024
2630519,Olivieri L,L Olivieri,L,,Olivieri,doi:10.1017/S1047951121003024
6594294,Spurney C,C Spurney,C,,Spurney,doi:10.1017/S1047951121003024
143800657,Donofrio M,M Donofrio,M,,Donofrio,doi:10.1017/S1047951121003024
8381503,Cross R,Russell Cross,Russell,,Cross,doi:10.1017/S1047951121003024
5973853,Sharron M,M Sharron,M,,Sharron,doi:10.1017/S1047951121003024
145093647,Frank LH,Lowell H Frank,Lowell,H,Frank,doi:10.1017/S1047951121003024
5365801,Berul C,C Berul,C,,Berul,doi:10.1017/S1047951121003024
1453730881,Christopher AB,Adam B Christopher,Adam,B,Christopher,doi:10.1017/S1047951121003024
6407062,Dham N,N Dham,N,,Dham,doi:10.1017/S1047951121003024
11014600,Srinivasalu H,H Srinivasalu,H,,Srinivasalu,doi:10.1017/S1047951121003024
4240031,Ronis T,T Ronis,T,,Ronis,doi:10.1017/S1047951121003024
2118119644,Smith KL,Karen L Smith,Karen,L,Smith,doi:10.1017/S1047951121003024
51187874,Kline JN,Jaclyn N Kline,Jaclyn,N,Kline,doi:10.1017/S1047951121003024
144706225,Parikh K,K Parikh,K,,Parikh,doi:10.1017/S1047951121003024
2057634768,Wessel DL,David L Wessel,David,L,Wessel,doi:10.1017/S1047951121003024
145297344,Bost JE,James E Bost,James,E,Bost,doi:10.1017/S1047951121003024
2098732110,Litt S,S Litt,S,,Litt,doi:10.1017/S1047951121003024
24310580,Austin A,A Austin,A,,Austin,doi:10.1017/S1047951121003024
2155700824,Zhang J,Jing Zhang,Jing,,Zhang,doi:10.1017/S1047951121003024
4462707,Sable C,C Sable,C,,Sable,doi:10.1017/S1047951121003024
13876995,Cheng AP,A P Cheng,A,P,Cheng,doi:10.1016/j.medj.2021.01.001
2863273,Cheng M,M Cheng,M,,Cheng,doi:10.1016/j.medj.2021.01.001
32033756,Gu W,W Gu,W,,Gu,doi:10.1016/j.medj.2021.01.001
2049973093,Lenz JS,Joan Sesing Lenz,Joan,Sesing,Lenz,doi:10.1016/j.medj.2021.01.001
119957995,Hsu ED,Elaine D Hsu,Elaine,D,Hsu,doi:10.1016/j.medj.2021.01.001
3752524,Schurr E,E Schurr,E,,Schurr,doi:10.1016/j.medj.2021.01.001
2612999,Bourque G,G Bourque,G,,Bourque,doi:10.1016/j.medj.2021.01.001
5678146,Bourgey M,M Bourgey,M,,Bourgey,doi:10.1016/j.medj.2021.01.001
144718230,Ritz J,J Ritz,J,,Ritz,doi:10.1016/j.medj.2021.01.001
1956879,Marty F,F Marty,F,,Marty,doi:10.1016/j.medj.2021.01.001
2320664,Chiu C,C Chiu,C,,Chiu,doi:10.1016/j.medj.2021.01.001
5364906,Vinh D,D Vinh,D,,Vinh,doi:10.1016/j.medj.2021.01.001
46655508,Vlaminck ID,I De Vlaminck,I,De,Vlaminck,doi:10.1016/j.medj.2021.01.001
2072330006,Subramanian D,Devika Subramanian,Devika,,Subramanian,doi:10.3390/jcm12175435
107944124,Vittala A,A Vittala,A,,Vittala,doi:10.3390/jcm12175435
2109216276,Chen X,Xinpu Chen,Xinpu,,Chen,doi:10.3390/jcm12175435
2140416388,Julien CL,Christopher L Julien,Christopher,L,Julien,doi:10.3390/jcm12175435
46666749,Acosta S,Sebastián Acosta,Sebastián,,Acosta,doi:10.3390/jcm12175435
2764391,Rusin C,C Rusin,C,,Rusin,doi:10.3390/jcm12175435
48292006,Allen C,C Allen,C,,Allen,doi:10.3390/jcm12175435
77202834,Rider N,N Rider,N,,Rider,doi:10.3390/jcm12175435
2959628,Starosolski Z,Z Starosolski,Z,,Starosolski,doi:10.3390/jcm12175435
3473746,Annapragada A,A Annapragada,A,,Annapragada,doi:10.3390/jcm12175435
2012755,Devaraj S,S Devaraj,S,,Devaraj,doi:10.3390/jcm12175435
46666749,Acosta S,Sebastián Acosta,Sebastián,,Acosta,doi:10.1097/INF.0000000000003888
35564360,Suresh S,Srinivasan Suresh,Srinivasan,,Suresh,doi:10.1097/INF.0000000000003888
48858433,Ettinger AK,Anna K Ettinger,Anna,K,Ettinger,doi:10.1097/INF.0000000000003888
4867301,Savorgnan F,F Savorgnan,F,,Savorgnan,doi:10.1097/INF.0000000000003888
3473746,Annapragada A,A Annapragada,A,,Annapragada,doi:10.1097/INF.0000000000003888
4217771,Kannikeswaran N,N Kannikeswaran,N,,Kannikeswaran,doi:10.1097/INF.0000000000003888
15940097,Sethuraman U,U Sethuraman,U,,Sethuraman,doi:10.1097/INF.0000000000003888
46666749,Acosta S,Sebastián Acosta,Sebastián,,Acosta,doi:10.1097/INF.0000000000003888
35564360,Suresh S,Srinivasan Suresh,Srinivasan,,Suresh,doi:10.1097/INF.0000000000003888
48858433,Ettinger AK,Anna K Ettinger,Anna,K,Ettinger,doi:10.1097/INF.0000000000003888
4867301,Savorgnan F,F Savorgnan,F,,Savorgnan,doi:10.1097/INF.0000000000003888
3473746,Annapragada A,A Annapragada,A,,Annapragada,doi:10.1097/INF.0000000000003888
4217771,Kannikeswaran N,N Kannikeswaran,N,,Kannikeswaran,doi:10.1097/INF.0000000000003888
15940097,Sethuraman U,U Sethuraman,U,,Sethuraman,doi:10.1097/INF.0000000000003888
1389052455,Ikeda S,S Ikeda,S,,Ikeda,doi:10.1111/ped.15407
1391751615,Benzi E,E Benzi,E,,Benzi,doi:10.1111/ped.15407
29855285,Hensch L,L Hensch,L,,Hensch,doi:10.1111/ped.15407
2012755,Devaraj S,S Devaraj,S,,Devaraj,doi:10.1111/ped.15407
31738596,Hui S,S Hui,S,,Hui,doi:10.1111/ped.15407
116123115,Gandhi M,M Gandhi,M,,Gandhi,doi:10.1111/ped.15407
8174840,Fox K,K Fox,K,,Fox,doi:10.1111/ped.15407
40377804,Teruya J,J Teruya,J,,Teruya,doi:10.1111/ped.15407
31832183,Muñoz F,F Muñoz,F,,Muñoz,doi:10.1111/ped.15407
4867301,Savorgnan F,F Savorgnan,F,,Savorgnan,doi:10.1038/s41390-022-02108-6
34246150,Moreira ÁF,Álvaro Freitas Moreira,Álvaro,Freitas,Moreira,doi:10.1038/s41390-022-02108-6
116750977,Moreira A,A Moreira,A,,Moreira,doi:10.1038/s41390-022-02108-6
3473746,Annapragada A,A Annapragada,A,,Annapragada,doi:10.1038/s41390-022-02108-6
12028298,Tejtel SKS,S K Sexson Tejtel,S,KSexson,Tejtel,doi:10.1038/s41390-022-02108-6
12783653,Flores S,S Flores,S,,Flores,doi:10.1038/s41390-022-02108-6
2764391,Rusin C,C Rusin,C,,Rusin,doi:10.1038/s41390-022-02108-6
5698046,Shekerdemian L,L Shekerdemian,L,,Shekerdemian,doi:10.1038/s41390-022-02108-6
46666749,Acosta S,Sebastián Acosta,Sebastián,,Acosta,doi:10.1038/s41390-022-02108-6
2233154289,Jain MPN,MD Parag N Jain,MD,ParagN,Jain,doi:10.1097/PCC.0000000000002976
2233152973,Acosta MS,MD Sebastian Acosta,MD,Sebastian,Acosta,doi:10.1097/PCC.0000000000002976
2233152981,Annapragada PA,PhD Ananth Annapragada,PhD,Ananth,Annapragada,doi:10.1097/PCC.0000000000002976
2231840661,Checchia MPAPA,M P A Paul A Checchia,M,PAPaulA,Checchia,doi:10.1097/PCC.0000000000002976
2233155287,Moreira MA,MD Axel Moreira,MD,Axel,Moreira,doi:10.1097/PCC.0000000000002976
2233154284,Muscal MME,MD MS Eyal Muscal,MD,MSEyal,Muscal,doi:10.1097/PCC.0000000000002976
2233152983,Sartain MSE,MD Sarah E Sartain,MD,SarahE,Sartain,doi:10.1097/PCC.0000000000002976
1412100811,Kristen S,S Kristen,S,,Kristen,doi:10.1097/PCC.0000000000002976
2233152527,Tejtel MS,MD Sexson Tejtel,MD,Sexson,Tejtel,doi:10.1097/PCC.0000000000002976
2233152150,Vogel MTP,MD Tiphanie P Vogel,MD,TiphanieP,Vogel,doi:10.1097/PCC.0000000000002976
